"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","DESVIOS_PIOR_INDICADOR_329","INDICADOR_62","DESVIOS_MELHOR_INDICADOR_62","INDICADOR_199","DESVIOS_MELHOR_INDICADOR_199","INDICADOR_200","DESVIOS_MELHOR_INDICADOR_200","INDICADOR_333","DESVIOS_MELHOR_INDICADOR_333","INDICADOR_181","DESVIOS_PIOR_INDICADOR_181","INDICADOR_182","DESVIOS_PIOR_INDICADOR_182","INDICADOR_188","DESVIOS_MELHOR_INDICADOR_188","INDICADOR_189","DESVIOS_MELHOR_INDICADOR_189","INDICADOR_289","DESVIOS_MELHOR_INDICADOR_289","INDICADOR_290","DESVIOS_PIOR_INDICADOR_290","INDICADOR_202","DESVIOS_PIOR_INDICADOR_202","INDICADOR_184","DESVIOS_PIOR_INDICADOR_184","INDICADOR_7","DESVIOS_NEUTRO_INDICADOR_7","INDICADOR_201","DESVIOS_MELHOR_INDICADOR_201"
25,"Paraíba",2515906,"2009",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Serraria",NA,NA,73.9891829623,1,2.9,-2,NA,NA,NA,NA,10,-1,NA,NA,71.6,-1,NA,NA,47.0588235294,-1,NA,NA,42.4836601307,-1,19.9411764706,-1,2401.7799172477,1,0.6099,-2
25,"Paraíba",2515906,"2010",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Serraria",43.8385528572846,-2,76.5736667226,1,NA,NA,NA,NA,91.3097503730895,-1,9,-1,NA,NA,69.3,-2,NA,NA,44.8979591837,-1,NA,NA,40.2777777778,-1,18.7959183673,-1,2743.3228176315,1,NA,NA
25,"Paraíba",2515906,"2011",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Serraria",NA,NA,74.4969456149,1,3.5,-1,NA,NA,NA,NA,9.6,-2,NA,NA,74.4,-2,NA,NA,48.1481481481,-1,14.8148148148,1,37.5,-1,16.7962962963,1,2933.4351267916,1,0.56751,-1
25,"Paraíba",2515906,"2012",2503,"Agreste Paraibano",250315,"Brejo Paraibano","Serraria",NA,NA,67.18,1,NA,NA,NA,NA,NA,NA,15.2,-3,NA,NA,71.6,-2,NA,NA,54.0697674419,-1,9.3023255814,1,45.98880597,-2,16.8430232558,-1,2715.84,-1,NA,NA
25,"Paraíba",2515930,"2000",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",35.1368961398148,1,NA,NA,NA,NA,NA,NA,89.748961318272,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2515930,"2007",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",NA,NA,61.6634111353,-1,3.2,1,3,1,NA,NA,3.8,2,NA,NA,88,2,NA,NA,49.2537313433,-1,NA,NA,32.8282828283,1,15.1940298507,1,2098.534523752,1,NA,NA
25,"Paraíba",2515930,"2008",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",NA,NA,65.6184681773,1,NA,NA,NA,NA,NA,NA,6.7,1,NA,NA,81.2,1,NA,NA,43.661971831,-1,NA,NA,37.8787878788,1,14.5492957746,1,2241.3575729029,1,NA,NA
25,"Paraíba",2515930,"2009",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",NA,NA,71.0030979853,1,4.4,2,3.4,1,NA,NA,3.5,2,NA,NA,85.3,2,NA,NA,90.625,3,NA,NA,37.3737373737,1,14.3125,1,2863.3183456177,1,0.643303,-1
25,"Paraíba",2515930,"2010",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",29.5227143822789,1,73.4726467838,1,NA,NA,NA,NA,96.2196201977139,2,1.5,2,NA,NA,82.5,1,NA,NA,84.7457627119,2,NA,NA,35.8585858586,1,15.4237288136,1,2863.1779725537,1,NA,NA
25,"Paraíba",2515930,"2011",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",NA,NA,72.7960996851,1,4.2,1,2.8,-1,NA,NA,2.5,2,NA,NA,83.2,1,NA,NA,89.0909090909,2,0,2,34.3434343434,1,17.1272727273,-1,2886.9097991543,1,0.534931,-1
25,"Paraíba",2515930,"2012",2503,"Agreste Paraibano",250316,"Guarabira","Sertãozinho",NA,NA,60.09,-1,NA,NA,NA,NA,NA,NA,6,-1,NA,NA,79.5,-1,NA,NA,81.8181818182,1,21.2121212121,1,41.17647059,-1,15.7727272727,-1,2765.14,-1,NA,NA
25,"Paraíba",2515971,"2000",2504,"Mata Paraibana",250421,"Sapé","Sobrado",46.3854987726177,-1,NA,NA,NA,NA,NA,NA,88.6774591657442,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2515971,"2007",2504,"Mata Paraibana",250421,"Sapé","Sobrado",NA,NA,65.2558700682,-1,3,-1,2.1,-2,NA,NA,5.7,1,NA,NA,63.8,-2,NA,NA,58.1395348837,-1,NA,NA,34.7222222222,1,22.6162790698,-1,1614.9614892343,-1,NA,NA
25,"Paraíba",2515971,"2008",2504,"Mata Paraibana",250421,"Sapé","Sobrado",NA,NA,59.008021316,-1,NA,NA,NA,NA,NA,NA,3.7,2,NA,NA,75.4,1,NA,NA,62.2222222222,1,NA,NA,37.5,1,20.7,-1,1863.0917453089,-1,NA,NA
25,"Paraíba",2515971,"2009",2504,"Mata Paraibana",250421,"Sapé","Sobrado",NA,NA,64.6464116556,-1,4.6,3,2.9,-1,NA,NA,3.9,1,NA,NA,77.7,1,NA,NA,68.6046511628,1,NA,NA,37.7777777778,1,20.2325581395,-1,1953.6311541382,-1,0.734461,1
25,"Paraíba",2515971,"2010",2504,"Mata Paraibana",250421,"Sapé","Sobrado",36.8267042231757,-1,64.5549536141,-1,NA,NA,NA,NA,92.1879668910471,1,3.8,1,NA,NA,74.9,-1,NA,NA,73.4939759036,2,NA,NA,36.2962962963,1,19.6987951807,-1,2311.070960306,-1,NA,NA
25,"Paraíba",2515971,"2011",2504,"Mata Paraibana",250421,"Sapé","Sobrado",NA,NA,66.3327353105,-1,4.1,1,2.8,-1,NA,NA,3.4,1,NA,NA,82.3,1,NA,NA,73.4939759036,1,7.2289156627,1,31.8518518519,1,18.3975903614,-1,2757.36147155,-1,0.521408,-1
25,"Paraíba",2515971,"2012",2504,"Mata Paraibana",250421,"Sapé","Sobrado",NA,NA,65.86,1,NA,NA,NA,NA,NA,NA,7.9,-1,NA,NA,81.7,-1,NA,NA,86.1538461538,1,9.2307692308,1,45.25,-2,15.9846153846,-1,3392.95,1,NA,NA
25,"Paraíba",2516102,"2000",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",28.992680146375,2,NA,NA,NA,NA,NA,NA,87.4309603021964,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2516102,"2007",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",NA,NA,72.6718385163,1,3.5,1,2.8,-1,NA,NA,7.2,1,NA,NA,72.1,-1,NA,NA,29.0598290598,-1,NA,NA,38.683127572,-1,16.2564102564,1,2027.4977486991,1,NA,NA
25,"Paraíba",2516102,"2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",NA,NA,72.3376817747,1,NA,NA,NA,NA,NA,NA,13.1,-2,NA,NA,68.4,-1,NA,NA,27.5862068966,-2,NA,NA,43.4156378601,-1,19.3620689655,-1,1717.1930700375,-1,NA,NA
25,"Paraíba",2516102,"2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",NA,NA,73.6655520681,1,3.3,-1,2.8,-1,NA,NA,11.8,-2,NA,NA,65.9,-2,NA,NA,31.3043478261,-1,NA,NA,42.3076923077,-1,18.7565217391,-1,2239.4576772049,-1,0.662506,-1
25,"Paraíba",2516102,"2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",21.1462616466345,2,71.1797303368,1,NA,NA,NA,NA,94.41664160349,2,11.8,-2,NA,NA,64.1,-3,NA,NA,38.6554621849,-1,NA,NA,42.1810699588,-1,17.9411764706,-1,2347.544057352,-1,NA,NA
25,"Paraíba",2516102,"2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",NA,NA,76.1651006642,1,3.6,-1,2.5,-2,NA,NA,7.3,-1,NA,NA,65.3,-3,NA,NA,63.1578947368,1,21.8045112782,-1,40.8212560386,-2,16.6390977444,1,2412.5950384094,-1,0.60586,-1
25,"Paraíba",2516102,"2012",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Soledade",NA,NA,65.93,1,NA,NA,NA,NA,NA,NA,10.4,-2,NA,NA,71.8,-2,NA,NA,58.6206896552,-1,12.0689655172,1,44.6875,-2,16.1379310345,-1,4224.91,2,NA,NA
25,"Paraíba",2516003,"2000",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",43.7332344193704,-1,NA,NA,NA,NA,NA,NA,79.389348703987,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2516003,"2007",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",NA,NA,78.2950461796,2,2.7,-1,2.6,-1,NA,NA,16.8,-2,18.5,1,64.3,-2,77.5,1,49.5901639344,-1,NA,NA,35.4700854701,1,19.5,-1,1581.3630869178,-1,NA,NA
25,"Paraíba",2516003,"2008",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",NA,NA,74.7969351017,2,NA,NA,NA,NA,NA,NA,15.4,-2,17.8,-1,72.2,-1,78.5,-1,49.3617021277,1,NA,NA,40.1709401709,-1,20.0510638298,-1,1571.9284792075,-1,NA,NA
25,"Paraíba",2516003,"2009",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",NA,NA,77.9392491904,2,3.4,-1,2.7,-1,NA,NA,13.7,-2,NA,NA,72.4,-1,NA,NA,47.4576271186,-1,NA,NA,40.1709401709,-1,19.7584745763,-1,1834.7318046815,-1,0.819799,1
25,"Paraíba",2516003,"2010",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",31.00201270997,1,75.1361996943,1,NA,NA,NA,NA,92.29822945561,1,9.1,-1,NA,NA,74.3,-1,NA,NA,58.1151832461,1,NA,NA,40.1709401709,-1,21.3560209424,-2,2125.144180999,-1,NA,NA
25,"Paraíba",2516003,"2011",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",NA,NA,78.0469379288,2,3.6,-1,3,-1,NA,NA,9.2,-2,NA,NA,78.4,-1,NA,NA,59.8039215686,-1,6.862745098,1,38.5802469136,-1,18.0833333333,-1,2652.0493385742,-1,0.592008,-1
25,"Paraíba",2516003,"2012",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Solânea",NA,NA,60.71,-1,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,82.7,1,NA,NA,57.6923076923,-1,21.7948717949,-1,44.875,-2,10.6923076923,2,4126.44,2,NA,NA
25,"Paraíba",2516151,"2000",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",43.6611853537156,-1,NA,NA,NA,NA,NA,NA,82.6954087686124,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2516151,"2007",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",NA,NA,64.202117194,-1,2.6,-2,2.5,-1,NA,NA,12.7,-1,NA,NA,66.1,-1,NA,NA,31.1111111111,-1,NA,NA,34.7222222222,1,13.8666666667,2,2419.396475398,1,NA,NA
25,"Paraíba",2516151,"2008",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",NA,NA,57.8139410247,-1,NA,NA,NA,NA,NA,NA,7.7,1,NA,NA,72.2,-1,NA,NA,52.6315789474,1,NA,NA,40.2777777778,-1,13.5789473684,2,3003.4737161983,2,NA,NA
25,"Paraíba",2516151,"2009",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",NA,NA,72.7562131028,1,3.1,-1,NA,NA,NA,NA,5.1,1,NA,NA,77.7,1,NA,NA,32.0754716981,-1,NA,NA,38.2716049383,1,12.6603773585,2,2551.1523272701,1,0.684393,-1
25,"Paraíba",2516151,"2010",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",30.175523289634,1,68.2352878362,-1,NA,NA,NA,NA,96.0492286142744,2,4,1,NA,NA,79.5,1,NA,NA,34.8837209302,-1,NA,NA,38.1944444444,-1,15.1627906977,1,2966.7400187623,1,NA,NA
25,"Paraíba",2516151,"2011",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",NA,NA,66.4335289054,-1,4.6,2,NA,NA,NA,NA,7.6,-1,NA,NA,74,-2,NA,NA,58.1395348837,-1,20.9302325581,-1,33.3333333333,1,14.9534883721,1,3371.6241925466,1,0.617219,1
25,"Paraíba",2516151,"2012",2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Sossêgo",NA,NA,50.7,-2,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,81.1,-1,NA,NA,50,-2,28.9156626506,-1,39.54741379,-1,16.3975903614,-1,2392.56,-2,NA,NA
25,"Paraíba",2516201,"2000",2501,"Sertão Paraibano",250103,"Sousa","Sousa",27.9599838589324,2,NA,NA,NA,NA,NA,NA,81.7291102218669,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2516201,"2007",2501,"Sertão Paraibano",250103,"Sousa","Sousa",NA,NA,71.7651660192,1,3.2,1,2.3,-1,NA,NA,17.6,-2,34,-1,67.8,-1,62.5,-1,49.6710526316,-1,NA,NA,34.0108401084,1,18.1052631579,1,1995.5419050878,1,NA,NA
25,"Paraíba",2516201,"2008",2501,"Sertão Paraibano",250103,"Sousa","Sousa",NA,NA,67.7887199453,1,NA,NA,NA,NA,NA,NA,17.2,-3,35.8,-2,67,-2,58.6,-2,43.8848920863,-1,NA,NA,38.0758807588,1,17.0935251799,1,2254.598735713,1,NA,NA
25,"Paraíba",2516201,"2009",2501,"Sertão Paraibano",250103,"Sousa","Sousa",NA,NA,84.5456204779,2,3.4,-1,2.3,-2,NA,NA,12.2,-2,29.2,-1,69.8,-2,56.3,-2,48.6666666667,-1,NA,NA,38.1172839506,1,17.45,1,2279.5637475952,1,0.704456,-1
25,"Paraíba",2516201,"2010",2501,"Sertão Paraibano",250103,"Sousa","Sousa",24.0307780268375,2,78.9547701753,2,NA,NA,NA,NA,90.1212342840337,-1,7.4,-1,8.1,1,74.4,-1,88.9,2,53.937007874,-1,NA,NA,35.7843137255,1,19.3228346457,-1,2184.2602291153,-1,NA,NA
25,"Paraíba",2516201,"2011",2501,"Sertão Paraibano",250103,"Sousa","Sousa",NA,NA,72.0185442686,1,3.5,-1,3.4,1,NA,NA,6,-1,10.6,1,74.7,-2,89.4,1,57.9505300353,-1,20.8480565371,-1,33.8095238095,1,16.6961130742,1,2621.9171449736,-1,0.622266,1
25,"Paraíba",2516201,"2012",2501,"Sertão Paraibano",250103,"Sousa","Sousa",NA,NA,64.85,-1,NA,NA,NA,NA,NA,NA,1.1,2,NA,NA,93.9,2,NA,NA,81.0810810811,1,29.7297297297,-1,47.91666667,-2,11.7027027027,2,5270.3,4,NA,NA
25,"Paraíba",2516300,"2000",2502,"Borborema",250210,"Cariri Ocidental","Sumé",28.5088183263483,2,NA,NA,NA,NA,NA,NA,87.6519482910037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2516300,"2007",2502,"Borborema",250210,"Cariri Ocidental","Sumé",NA,NA,65.5938797256,-1,3.4,1,3.3,1,NA,NA,4.7,1,NA,NA,78.8,1,NA,NA,54.7368421053,-1,NA,NA,32.5102880658,1,18.9578947368,1,1654.2300054222,-1,NA,NA
25,"Paraíba",2516300,"2008",2502,"Borborema",250210,"Cariri Ocidental","Sumé",NA,NA,59.7868769822,-1,NA,NA,NA,NA,NA,NA,3.5,2,NA,NA,82.2,2,NA,NA,57,1,NA,NA,36.9658119658,1,17.01,1,1966.819870455,-1,NA,NA
25,"Paraíba",2516300,"2009",2502,"Borborema",250210,"Cariri Ocidental","Sumé",NA,NA,66.1121271967,-1,4,1,3.6,2,NA,NA,3.7,2,NA,NA,84,2,NA,NA,51.1363636364,1,NA,NA,35.9477124183,1,16.7613636364,1,2498.4664314411,1,0.695863,-1
25,"Paraíba",2516300,"2010",2502,"Borborema",250210,"Cariri Ocidental","Sumé",24.8368111915202,1,67.5133174573,-1,NA,NA,NA,NA,93.1042042685205,1,2.9,2,NA,NA,83.6,1,NA,NA,52.380952381,-1,NA,NA,32.5925925926,2,18.2023809524,-1,2550.5473544741,1,NA,NA
25,"Paraíba",2516300,"2011",2502,"Borborema",250210,"Cariri Ocidental","Sumé",NA,NA,63.0251579231,-1,3.9,1,2.9,-1,NA,NA,3,1,NA,NA,79.3,-1,NA,NA,52.9411764706,-1,27.0588235294,-1,30.7407407407,1,18.4823529412,-1,2789.430598345,1,0.589136,-1
25,"Paraíba",2516300,"2012",2502,"Borborema",250210,"Cariri Ocidental","Sumé",NA,NA,62.79,-1,NA,NA,NA,NA,NA,NA,4.1,1,NA,NA,86,1,NA,NA,95.9459459459,2,29.7297297297,-1,45.17045455,-2,9.2297297297,2,3849.81,1,NA,NA
25,"Paraíba",2513927,"2000",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",36.9347730382651,1,NA,NA,NA,NA,NA,NA,76.6575264645078,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2513927,"2007",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,57.7420975608,-2,3.2,1,2.6,-1,NA,NA,8.9,1,NA,NA,67.2,-1,NA,NA,36.7346938776,-1,NA,NA,33.3333333333,1,18.8775510204,1,1706.985177136,-1,NA,NA
25,"Paraíba",2513927,"2008",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,61.2433973644,-1,NA,NA,NA,NA,NA,NA,5.8,1,NA,NA,78.1,1,NA,NA,28.813559322,-1,NA,NA,34.7222222222,2,15.9661016949,1,2034.1912909211,-1,NA,NA
25,"Paraíba",2513927,"2009",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,65.0723888957,-1,4,1,3.7,2,NA,NA,3.8,1,NA,NA,84.1,2,NA,NA,54.347826087,1,NA,NA,34.7222222222,1,18.9565217391,-1,2548.6327566164,1,0.670754,-1
25,"Paraíba",2513927,"2010",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",33.3615134982696,-1,61.0685835922,-1,NA,NA,NA,NA,93.0832800026811,1,4.2,1,NA,NA,84.2,1,NA,NA,52.1739130435,-1,NA,NA,34.7222222222,1,19.0217391304,-1,2525.4003281798,1,NA,NA
25,"Paraíba",2513927,"2011",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,62.3971474266,-1,4.4,1,4.3,3,NA,NA,2.7,2,NA,NA,83.7,1,NA,NA,50,-1,23.9130434783,-1,33.3333333333,1,14.6956521739,1,3887.5782840237,2,0.537553,-1
25,"Paraíba",2513927,"2012",2501,"Sertão Paraibano",250103,"Sousa","São Bentinho",NA,NA,68.27,1,NA,NA,NA,NA,NA,NA,3.7,1,NA,NA,77.3,-1,NA,NA,88,2,8,1,41.34615385,-1,18.88,-2,4097.6,2,NA,NA
25,"Paraíba",2513901,"2000",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",37.9104075773123,1,NA,NA,NA,NA,NA,NA,76.6684783549881,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2513901,"2007",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,57.5270797416,-2,2.6,-2,1.9,-2,NA,NA,27.8,-4,NA,NA,53.1,-3,NA,NA,36.7924528302,-1,NA,NA,36.9565217391,-1,26.2358490566,-2,1541.3191646847,-1,NA,NA
25,"Paraíba",2513901,"2008",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,57.7493021956,-1,NA,NA,NA,NA,NA,NA,23.3,-4,NA,NA,58.1,-3,NA,NA,41.8719211823,-1,NA,NA,40.8212560386,-1,27.1477832512,-3,1749.5525305198,-1,NA,NA
25,"Paraíba",2513901,"2009",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,62.3996420296,-1,3,-2,2.4,-2,NA,NA,20.7,-4,NA,NA,57.1,-3,NA,NA,51.6746411483,1,NA,NA,37.922705314,1,25.2535885167,-3,1889.4535606472,-1,0.783627,1
25,"Paraíba",2513901,"2010",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",34.181400397135,-1,60.1949939049,-2,NA,NA,NA,NA,88.7031710963054,-2,17.6,-4,NA,NA,60.2,-3,NA,NA,64.3192488263,1,NA,NA,38.4057971014,-1,24.4976525822,-3,2063.4055305877,-1,NA,NA
25,"Paraíba",2513901,"2011",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,52.2965550372,-3,3.7,-1,3.3,1,NA,NA,12.7,-3,NA,NA,67.3,-3,NA,NA,81.6831683168,2,3.9603960396,1,34.9537037037,-1,24.9455445545,-3,2592.8144850169,-1,0.599854,-1
25,"Paraíba",2513901,"2012",2501,"Sertão Paraibano",250101,"Catolé do Rocha","São Bento",NA,NA,67.59,1,NA,NA,NA,NA,NA,NA,0.4,2,NA,NA,86.2,1,NA,NA,93.8461538462,2,10.7692307692,1,35.41666667,1,11.0923076923,2,3991.53,2,NA,NA
25,"Paraíba",2513968,"2000",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",39.4043426084515,1,NA,NA,NA,NA,NA,NA,77.9183761719036,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2513968,"2007",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",NA,NA,54.4047470517,-2,3.5,1,NA,NA,NA,NA,6,1,NA,NA,81.6,2,NA,NA,11.1111111111,-1,NA,NA,31.4814814815,2,24.5185185185,-2,2438.4548938258,1,NA,NA
25,"Paraíba",2513968,"2008",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",NA,NA,55.8494833182,-2,NA,NA,NA,NA,NA,NA,6.4,1,NA,NA,69.2,-1,NA,NA,55.1724137931,1,NA,NA,35.1851851852,2,22.6551724138,-2,2981.6966556325,2,NA,NA
25,"Paraíba",2513968,"2009",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",NA,NA,63.2661266294,-1,3.3,-1,3,-1,NA,NA,6.6,1,NA,NA,72.7,-1,NA,NA,55.1724137931,1,NA,NA,35.1851851852,1,23,-2,3049.5624868717,2,0.634577,-1
25,"Paraíba",2513968,"2010",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",39.3523316939043,-2,64.2537269377,-1,NA,NA,NA,NA,89.0578484569303,-2,6.6,1,NA,NA,66.9,-2,NA,NA,60,1,NA,NA,34.2592592593,1,19.4857142857,-1,3162.7477541927,2,NA,NA
25,"Paraíba",2513968,"2011",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",NA,NA,59.5923032414,-2,3.7,-1,3.4,1,NA,NA,6.7,-1,NA,NA,79.7,-1,NA,NA,91.8918918919,2,43.2432432432,-2,30.5555555556,1,18.1351351351,-1,3494.4312518629,2,0.556013,-1
25,"Paraíba",2513968,"2012",2501,"Sertão Paraibano",250103,"Sousa","São Domingos",NA,NA,62.56,-1,NA,NA,NA,NA,NA,NA,3.7,1,NA,NA,83.5,1,NA,NA,67.6470588235,-1,38.2352941176,-2,38.92045455,-1,12.2352941176,1,4456.83,2,NA,NA
25,"Paraíba",2513943,"2000",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",27.2555120016463,2,NA,NA,NA,NA,NA,NA,85.7711370370609,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2513943,"2007",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",NA,NA,62.0729215668,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2307692308,-1,NA,NA,38.4259259259,-1,11.4615384615,2,3211.1723455258,3,NA,NA
25,"Paraíba",2513943,"2008",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",NA,NA,58.3650779436,-1,NA,NA,NA,NA,NA,NA,3.5,2,NA,NA,74.6,-1,NA,NA,75,2,NA,NA,43.0555555556,-1,12.5416666667,2,3406.0946803353,2,NA,NA
25,"Paraíba",2513943,"2009",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",NA,NA,74.8051488052,1,4.8,3,NA,NA,NA,NA,4.9,1,NA,NA,83,1,NA,NA,75,2,NA,NA,43.0555555556,-1,12.8333333333,2,3241.813440211,2,NA,NA
25,"Paraíba",2513943,"2010",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",23.5052917232538,2,59.8407011478,-2,NA,NA,NA,NA,92.438587534324,1,6.5,1,10.8,1,82.5,1,83.8,1,68.5714285714,1,NA,NA,42.4242424242,-1,13.0571428571,2,2642.9757719933,1,NA,NA
25,"Paraíba",2513943,"2011",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",NA,NA,63.2450380823,-1,5.6,3,3.9,2,NA,NA,7.4,-1,20.4,-1,80.1,-1,70.5,-1,82.8571428571,2,20,1,37.7777777778,-1,12.9142857143,2,3169.8787168142,1,NA,NA
25,"Paraíba",2513943,"2012",2502,"Borborema",250211,"Cariri Oriental","São Domingos do Cariri",NA,NA,68.46,1,NA,NA,NA,NA,NA,NA,7.3,-1,NA,NA,81.9,-1,NA,NA,75.3846153846,1,21.5384615385,-1,28.57142857,2,20.0461538462,-2,2809.39,-1,NA,NA
25,"Paraíba",2513984,"2000",2501,"Sertão Paraibano",250103,"Sousa","São Francisco",38.9684596967373,1,NA,NA,NA,NA,NA,NA,80.2001424476072,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2513984,"2007",2501,"Sertão Paraibano",250103,"Sousa","São Francisco",NA,NA,51.0933342104,-2,4.5,3,3.8,2,NA,NA,2.3,2,NA,NA,89.4,3,NA,NA,48.6486486486,-1,NA,NA,40.7407407407,-2,17.9459459459,1,2657.3826368682,2,NA,NA
25,"Paraíba",2513984,"2008",2501,"Sertão Paraibano",250103,"Sousa","São Francisco",NA,NA,45.9778534587,-3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,88.1,2,NA,NA,34.1463414634,-1,NA,NA,35.7142857143,1,15.4146341463,1,3012.8127538293,2,NA,NA
25,"Paraíba",2513984,"2009",2501,"Sertão Paraibano",250103,"Sousa","São Francisco",NA,NA,53.922071366,-3,3.8,1,2.7,-1,NA,NA,6.1,1,NA,NA,81.9,1,NA,NA,30.2325581395,-2,NA,NA,34.126984127,2,16.2325581395,1,2719.7790466642,1,0.637595,-1
