"ANO","NOME_MUNICIPIO","NOME_MESO","NOME_MICRO","MEDIA_ESTADO","MEDIA_MICRO","indicador"
2010,"Barra de Santa Rosa","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2145.17235938283,"INDICADOR_7"
2010,"Barra de Santana","Borborema","Cariri Oriental",2311.2935971794,2442.89639834327,"INDICADOR_7"
2010,"Barra de São Miguel","Borborema","Cariri Oriental",2311.2935971794,2005.12397981194,"INDICADOR_7"
2010,"Bayeux","Mata Paraibana","João Pessoa",2311.2935971794,2207.48814990275,"INDICADOR_7"
2010,"Belém","Agreste Paraibano","Guarabira",2311.2935971794,2476.2778799529,"INDICADOR_7"
2010,"Belém do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2478.4323376736,"INDICADOR_7"
2010,"Bernardino Batista","Sertão Paraibano","Cajazeiras",2311.2935971794,2372.05791429743,"INDICADOR_7"
2010,"Boa Ventura","Sertão Paraibano","Itaporanga",2311.2935971794,2990.33827113838,"INDICADOR_7"
2010,"Boa Vista","Agreste Paraibano","Campina Grande",2311.2935971794,3049.7138639798,"INDICADOR_7"
2010,"Bom Jesus","Sertão Paraibano","Cajazeiras",2311.2935971794,2590.4502503129,"INDICADOR_7"
2010,"Bom Sucesso","Sertão Paraibano","Catolé do Rocha",2311.2935971794,3672.50392368141,"INDICADOR_7"
2010,"Bonito de Santa Fé","Sertão Paraibano","Cajazeiras",2311.2935971794,2423.49218445091,"INDICADOR_7"
2010,"Boqueirão","Borborema","Cariri Oriental",2311.2935971794,2037.66828729668,"INDICADOR_7"
2010,"Borborema","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2468.1411380567,"INDICADOR_7"
2010,"Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2120.32946847715,"INDICADOR_7"
2010,"Brejo dos Santos","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2229.07889883773,"INDICADOR_7"
2010,"Caaporã","Mata Paraibana","Litoral Sul",2311.2935971794,2200.08290608038,"INDICADOR_7"
2010,"Cabaceiras","Borborema","Cariri Oriental",2311.2935971794,2435.5148429773,"INDICADOR_7"
2010,"Cabedelo","Mata Paraibana","João Pessoa",2311.2935971794,2843.9585014961,"INDICADOR_7"
2010,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",2311.2935971794,2207.95212185868,"INDICADOR_7"
2010,"Cacimba de Areia","Sertão Paraibano","Patos",2311.2935971794,2417.29357726662,"INDICADOR_7"
2010,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2109.78793386816,"INDICADOR_7"
2010,"Cacimbas","Sertão Paraibano","Serra do Teixeira",2311.2935971794,1948.36635864309,"INDICADOR_7"
2010,"Caiçara","Agreste Paraibano","Guarabira",2311.2935971794,2004.85810510964,"INDICADOR_7"
2010,"Cajazeiras","Sertão Paraibano","Cajazeiras",2311.2935971794,2169.4580950906,"INDICADOR_7"
2010,"Cajazeirinhas","Sertão Paraibano","Sousa",2311.2935971794,3328.91336876861,"INDICADOR_7"
2010,"Caldas Brandão","Agreste Paraibano","Itabaiana",2311.2935971794,2678.73474696217,"INDICADOR_7"
2010,"Camalaú","Borborema","Cariri Ocidental",2311.2935971794,2527.70371893833,"INDICADOR_7"
2010,"Campina Grande","Agreste Paraibano","Campina Grande",2311.2935971794,2644.81991767925,"INDICADOR_7"
2010,"Capim","Mata Paraibana","Litoral Norte",2311.2935971794,1619.10978044738,"INDICADOR_7"
2010,"Caraúbas","Borborema","Cariri Oriental",2311.2935971794,2678.53309595344,"INDICADOR_7"
2010,"Carrapateira","Sertão Paraibano","Cajazeiras",2311.2935971794,3141.959793195,"INDICADOR_7"
2010,"Casserengue","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2226.29958061982,"INDICADOR_7"
2010,"Catingueira","Sertão Paraibano","Piancó",2311.2935971794,2115.62456858019,"INDICADOR_7"
2010,"Catolé do Rocha","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2079.20786879472,"INDICADOR_7"
2010,"Caturité","Borborema","Cariri Oriental",2311.2935971794,2563.8267367196,"INDICADOR_7"
2010,"Conceição","Sertão Paraibano","Itaporanga",2311.2935971794,2667.23358775009,"INDICADOR_7"
2010,"Condado","Sertão Paraibano","Sousa",2311.2935971794,2418.34714763612,"INDICADOR_7"
2010,"Conde","Mata Paraibana","João Pessoa",2311.2935971794,2470.90843383635,"INDICADOR_7"
2010,"Congo","Borborema","Cariri Ocidental",2311.2935971794,2920.1035501888,"INDICADOR_7"
2010,"Coremas","Sertão Paraibano","Piancó",2311.2935971794,3146.49379734293,"INDICADOR_7"
2010,"Coxixola","Borborema","Cariri Ocidental",2311.2935971794,6599.48083179774,"INDICADOR_7"
2010,"Cruz do Espírito Santo","Mata Paraibana","Sapé",2311.2935971794,1912.09879695573,"INDICADOR_7"
2010,"Cubati","Borborema","Seridó Oriental Paraibano",2311.2935971794,1987.26041236458,"INDICADOR_7"
2010,"Cuité","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2220.09989147468,"INDICADOR_7"
2010,"Cuité de Mamanguape","Mata Paraibana","Litoral Norte",2311.2935971794,2185.4824330456,"INDICADOR_7"
2010,"Cuitegi","Agreste Paraibano","Guarabira",2311.2935971794,2201.98691307191,"INDICADOR_7"
2010,"Curral de Cima","Mata Paraibana","Litoral Norte",2311.2935971794,2308.81735320266,"INDICADOR_7"
2010,"Curral Velho","Sertão Paraibano","Itaporanga",2311.2935971794,2652.02217673279,"INDICADOR_7"
2010,"Damião","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2484.77789414747,"INDICADOR_7"
2010,"Desterro","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2172.16620894567,"INDICADOR_7"
2010,"Diamante","Sertão Paraibano","Itaporanga",2311.2935971794,1866.54838645503,"INDICADOR_7"
2010,"Dona Inês","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2175.98179719823,"INDICADOR_7"
2010,"Duas Estradas","Agreste Paraibano","Guarabira",2311.2935971794,2114.89118470728,"INDICADOR_7"
2010,"Emas","Sertão Paraibano","Piancó",2311.2935971794,2807.1518976825,"INDICADOR_7"
2010,"Esperança","Agreste Paraibano","Esperança",2311.2935971794,2068.52359487905,"INDICADOR_7"
2010,"Fagundes","Agreste Paraibano","Campina Grande",2311.2935971794,2222.37641971781,"INDICADOR_7"
2010,"Frei Martinho","Borborema","Seridó Oriental Paraibano",2311.2935971794,3061.35613558495,"INDICADOR_7"
2010,"Gado Bravo","Agreste Paraibano","Umbuzeiro",2311.2935971794,2173.82299861739,"INDICADOR_7"
2010,"Guarabira","Agreste Paraibano","Guarabira",2311.2935971794,2292.98580095661,"INDICADOR_7"
2010,"Gurinhém","Agreste Paraibano","Itabaiana",2311.2935971794,2524.14824043706,"INDICADOR_7"
2010,"Gurjão","Borborema","Cariri Oriental",2311.2935971794,2587.96206272546,"INDICADOR_7"
2010,"Ibiara","Sertão Paraibano","Itaporanga",2311.2935971794,2917.38072532321,"INDICADOR_7"
2010,"Igaracy","Sertão Paraibano","Piancó",2311.2935971794,2493.48339960112,"INDICADOR_7"
2010,"Imaculada","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2347.61039577747,"INDICADOR_7"
2010,"Ingá","Agreste Paraibano","Itabaiana",2311.2935971794,2166.93686153826,"INDICADOR_7"
2010,"Itabaiana","Agreste Paraibano","Itabaiana",2311.2935971794,1491.25338969714,"INDICADOR_7"
2010,"Itaporanga","Sertão Paraibano","Itaporanga",2311.2935971794,2745.96307998811,"INDICADOR_7"
2010,"Itapororoca","Mata Paraibana","Litoral Norte",2311.2935971794,2437.28427501841,"INDICADOR_7"
2010,"Itatuba","Agreste Paraibano","Itabaiana",2311.2935971794,2222.09364293865,"INDICADOR_7"
2010,"Jacaraú","Mata Paraibana","Litoral Norte",2311.2935971794,2084.36314460537,"INDICADOR_7"
2010,"Jericó","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2185.73633082605,"INDICADOR_7"
2010,"João Pessoa","Mata Paraibana","João Pessoa",2311.2935971794,3926.38823241323,"INDICADOR_7"
2010,"Juarez Távora","Agreste Paraibano","Itabaiana",2311.2935971794,1924.37478991793,"INDICADOR_7"
2010,"Juazeirinho","Borborema","Seridó Oriental Paraibano",2311.2935971794,1864.24369805464,"INDICADOR_7"
2010,"Junco do Seridó","Borborema","Seridó Ocidental Paraibano",2311.2935971794,2641.23014506751,"INDICADOR_7"
2010,"Juripiranga","Mata Paraibana","Sapé",2311.2935971794,2031.60213106027,"INDICADOR_7"
2010,"Juru","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2311.2523841933,"INDICADOR_7"
2010,"Lagoa","Sertão Paraibano","Catolé do Rocha",2311.2935971794,1761.92701389958,"INDICADOR_7"
2010,"Lagoa de Dentro","Agreste Paraibano","Guarabira",2311.2935971794,1995.56507361592,"INDICADOR_7"
2010,"Lagoa Seca","Agreste Paraibano","Campina Grande",2311.2935971794,2035.07768480532,"INDICADOR_7"
2010,"Lastro","Sertão Paraibano","Sousa",2311.2935971794,2606.29282951866,"INDICADOR_7"
2010,"Livramento","Borborema","Cariri Ocidental",2311.2935971794,2074.0140465645,"INDICADOR_7"
2010,"Logradouro","Agreste Paraibano","Guarabira",2311.2935971794,2712.00347737179,"INDICADOR_7"
2010,"Lucena","Mata Paraibana","João Pessoa",2311.2935971794,2077.00202616155,"INDICADOR_7"
2010,"Mãe d'Água","Sertão Paraibano","Patos",2311.2935971794,2416.49426168466,"INDICADOR_7"
2010,"Malta","Sertão Paraibano","Sousa",2311.2935971794,2755.9973103155,"INDICADOR_7"
2010,"Mamanguape","Mata Paraibana","Litoral Norte",2311.2935971794,2075.79680289651,"INDICADOR_7"
2010,"Manaíra","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2044.08447342845,"INDICADOR_7"
2010,"Marcação","Mata Paraibana","Litoral Norte",2311.2935971794,2260.58675907373,"INDICADOR_7"
2010,"Mari","Mata Paraibana","Sapé",2311.2935971794,2550.16263006793,"INDICADOR_7"
2010,"Marizópolis","Sertão Paraibano","Sousa",2311.2935971794,1632.23049023943,"INDICADOR_7"
2010,"Massaranduba","Agreste Paraibano","Campina Grande",2311.2935971794,2244.47092171328,"INDICADOR_7"
2010,"Mataraca","Mata Paraibana","Litoral Norte",2311.2935971794,2294.98502215134,"INDICADOR_7"
2010,"Matinhas","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2670.18139427613,"INDICADOR_7"
2010,"Mato Grosso","Sertão Paraibano","Catolé do Rocha",2311.2935971794,4152.92909601255,"INDICADOR_7"
2010,"Maturéia","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2272.30502434143,"INDICADOR_7"
2010,"Mogeiro","Agreste Paraibano","Itabaiana",2311.2935971794,2116.96958148482,"INDICADOR_7"
2010,"Montadas","Agreste Paraibano","Esperança",2311.2935971794,2054.8696736568,"INDICADOR_7"
2010,"Monte Horebe","Sertão Paraibano","Cajazeiras",2311.2935971794,2986.08591102015,"INDICADOR_7"
2010,"Monteiro","Borborema","Cariri Ocidental",2311.2935971794,2291.82714627764,"INDICADOR_7"
2010,"Mulungu","Agreste Paraibano","Guarabira",2311.2935971794,2036.75414967997,"INDICADOR_7"
2010,"Natuba","Agreste Paraibano","Umbuzeiro",2311.2935971794,2089.70224797263,"INDICADOR_7"
2010,"Nazarezinho","Sertão Paraibano","Sousa",2311.2935971794,2340.66735590055,"INDICADOR_7"
2010,"Nova Floresta","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2273.38874064102,"INDICADOR_7"
2010,"Nova Olinda","Sertão Paraibano","Piancó",2311.2935971794,4417.80487643564,"INDICADOR_7"
2010,"Nova Palmeira","Borborema","Seridó Oriental Paraibano",2311.2935971794,2761.28201760393,"INDICADOR_7"
2010,"Olho d'Água","Sertão Paraibano","Piancó",2311.2935971794,2131.00473829799,"INDICADOR_7"
2010,"Olivedos","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2714.65962719091,"INDICADOR_7"
2010,"Ouro Velho","Borborema","Cariri Ocidental",2311.2935971794,3737.38653848156,"INDICADOR_7"
2010,"Parari","Borborema","Cariri Ocidental",2311.2935971794,5921.09389150495,"INDICADOR_7"
2010,"Passagem","Sertão Paraibano","Patos",2311.2935971794,4147.42915608243,"INDICADOR_7"
2010,"Patos","Sertão Paraibano","Patos",2311.2935971794,2212.60836978284,"INDICADOR_7"
2010,"Paulista","Sertão Paraibano","Sousa",2311.2935971794,2011.72524425431,"INDICADOR_7"
2010,"Pedra Branca","Sertão Paraibano","Itaporanga",2311.2935971794,2447.98354958486,"INDICADOR_7"
2010,"Pedra Lavrada","Borborema","Seridó Oriental Paraibano",2311.2935971794,2034.97519680004,"INDICADOR_7"
2010,"Pedras de Fogo","Mata Paraibana","Litoral Sul",2311.2935971794,2117.18395083876,"INDICADOR_7"
2010,"Pedro Régis","Mata Paraibana","Litoral Norte",2311.2935971794,2603.50505548949,"INDICADOR_7"
2010,"Piancó","Sertão Paraibano","Piancó",2311.2935971794,2261.22096997805,"INDICADOR_7"
2010,"Picuí","Borborema","Seridó Oriental Paraibano",2311.2935971794,1947.88549801497,"INDICADOR_7"
2010,"Pilar","Mata Paraibana","Sapé",2311.2935971794,1984.76616523545,"INDICADOR_7"
2010,"Pilões","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2255.31218450032,"INDICADOR_7"
2010,"Pilõezinhos","Agreste Paraibano","Guarabira",2311.2935971794,2417.48265560114,"INDICADOR_7"
2010,"Pirpirituba","Agreste Paraibano","Guarabira",2311.2935971794,2301.42563692804,"INDICADOR_7"
2010,"Pitimbu","Mata Paraibana","Litoral Sul",2311.2935971794,2082.01978595815,"INDICADOR_7"
2010,"Pocinhos","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,1859.04820846183,"INDICADOR_7"
2010,"Poço Dantas","Sertão Paraibano","Cajazeiras",2311.2935971794,2560.30324820355,"INDICADOR_7"
2010,"Poço de José de Moura","Sertão Paraibano","Cajazeiras",2311.2935971794,1909.28495956327,"INDICADOR_7"
2010,"Pombal","Sertão Paraibano","Sousa",2311.2935971794,2423.43866921762,"INDICADOR_7"
2010,"Prata","Borborema","Cariri Ocidental",2311.2935971794,2684.96242351972,"INDICADOR_7"
2010,"Princesa Isabel","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2335.6509428838,"INDICADOR_7"
2010,"Puxinanã","Agreste Paraibano","Campina Grande",2311.2935971794,2068.99039479936,"INDICADOR_7"
2010,"Queimadas","Agreste Paraibano","Campina Grande",2311.2935971794,2023.03866930899,"INDICADOR_7"
2010,"Quixabá","Sertão Paraibano","Patos",2311.2935971794,3234.76683782494,"INDICADOR_7"
2010,"Remígio","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2299.34700307594,"INDICADOR_7"
2010,"Riachão","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2830.00749106835,"INDICADOR_7"
2010,"Riachão do Bacamarte","Agreste Paraibano","Itabaiana",2311.2935971794,2621.17337599151,"INDICADOR_7"
2010,"Riachão do Poço","Mata Paraibana","Sapé",2311.2935971794,2669.65531202559,"INDICADOR_7"
2010,"Riacho de Santo Antônio","Borborema","Cariri Oriental",2311.2935971794,2542.80128848975,"INDICADOR_7"
2010,"Riacho dos Cavalos","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2154.67499200002,"INDICADOR_7"
2010,"Rio Tinto","Mata Paraibana","Litoral Norte",2311.2935971794,2063.55773966841,"INDICADOR_7"
2010,"Salgadinho","Borborema","Seridó Ocidental Paraibano",2311.2935971794,2713.31824211695,"INDICADOR_7"
2010,"Salgado de São Félix","Agreste Paraibano","Itabaiana",2311.2935971794,1643.75483499616,"INDICADOR_7"
2010,"Santa Cecília","Agreste Paraibano","Umbuzeiro",2311.2935971794,2278.26481410744,"INDICADOR_7"
2010,"Santa Cruz","Sertão Paraibano","Sousa",2311.2935971794,2888.00447534233,"INDICADOR_7"
2010,"Santa Helena","Sertão Paraibano","Cajazeiras",2311.2935971794,3055.08393798052,"INDICADOR_7"
2010,"Santa Inês","Sertão Paraibano","Itaporanga",2311.2935971794,3325.88098063132,"INDICADOR_7"
2010,"Santa Luzia","Borborema","Seridó Ocidental Paraibano",2311.2935971794,2359.12323931955,"INDICADOR_7"
2010,"Santa Rita","Mata Paraibana","João Pessoa",2311.2935971794,2755.76449238423,"INDICADOR_7"
2010,"Santa Teresinha","Sertão Paraibano","Patos",2311.2935971794,2722.71457300811,"INDICADOR_7"
2010,"Santana de Mangueira","Sertão Paraibano","Itaporanga",2311.2935971794,2884.72858780885,"INDICADOR_7"
2010,"Santana dos Garrotes","Sertão Paraibano","Piancó",2311.2935971794,2307.85184485987,"INDICADOR_7"
2010,"Santarém","Sertão Paraibano","Cajazeiras",2311.2935971794,2413.05812233397,"INDICADOR_7"
2010,"Santo André","Borborema","Cariri Oriental",2311.2935971794,3350.2833269186,"INDICADOR_7"
2010,"São Bentinho","Sertão Paraibano","Sousa",2311.2935971794,2525.40032817977,"INDICADOR_7"
2010,"São Bento","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2063.40553058764,"INDICADOR_7"
2010,"São Domingos","Sertão Paraibano","Sousa",2311.2935971794,3162.74775419265,"INDICADOR_7"
2010,"São Domingos do Cariri","Borborema","Cariri Oriental",2311.2935971794,2642.97577199328,"INDICADOR_7"
2010,"São Francisco","Sertão Paraibano","Sousa",2311.2935971794,3017.97787653294,"INDICADOR_7"
2010,"São João do Cariri","Borborema","Cariri Oriental",2311.2935971794,3390.10085419723,"INDICADOR_7"
2010,"São João do Rio do Peixe","Sertão Paraibano","Cajazeiras",2311.2935971794,1774.85351113308,"INDICADOR_7"
2010,"São João do Tigre","Borborema","Cariri Ocidental",2311.2935971794,2552.54096112442,"INDICADOR_7"
2010,"São José da Lagoa Tapada","Sertão Paraibano","Sousa",2311.2935971794,2198.37469556775,"INDICADOR_7"
2010,"São José de Caiana","Sertão Paraibano","Itaporanga",2311.2935971794,2788.83279130708,"INDICADOR_7"
2010,"São José de Espinharas","Sertão Paraibano","Patos",2311.2935971794,2484.78679925256,"INDICADOR_7"
2010,"São José de Piranhas","Sertão Paraibano","Cajazeiras",2311.2935971794,2045.48392054662,"INDICADOR_7"
2010,"São José de Princesa","Sertão Paraibano","Serra do Teixeira",2311.2935971794,4252.07607615711,"INDICADOR_7"
2010,"São José do Bonfim","Sertão Paraibano","Patos",2311.2935971794,2993.95512225584,"INDICADOR_7"
2010,"São José do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",2311.2935971794,3527.60501676757,"INDICADOR_7"
2010,"São José do Sabugi","Borborema","Seridó Ocidental Paraibano",2311.2935971794,3175.78561089599,"INDICADOR_7"
2010,"São José dos Cordeiros","Borborema","Cariri Ocidental",2311.2935971794,3641.41615858496,"INDICADOR_7"
2010,"São José dos Ramos","Mata Paraibana","Sapé",2311.2935971794,2356.8341951276,"INDICADOR_7"
2010,"São Mamede","Borborema","Seridó Ocidental Paraibano",2311.2935971794,2091.84189403099,"INDICADOR_7"
2010,"São Miguel de Taipu","Mata Paraibana","Sapé",2311.2935971794,1987.2235287278,"INDICADOR_7"
2010,"São Sebastião de Lagoa de Roça","Agreste Paraibano","Esperança",2311.2935971794,2198.23754453698,"INDICADOR_7"
2010,"São Sebastião do Umbuzeiro","Borborema","Cariri Ocidental",2311.2935971794,3116.34681929768,"INDICADOR_7"
2010,"Sapé","Mata Paraibana","Sapé",2311.2935971794,1909.9484035818,"INDICADOR_7"
2010,"Seridó","Borborema","Seridó Oriental Paraibano",2311.2935971794,1892.92898623313,"INDICADOR_7"
2010,"Serra Branca","Borborema","Cariri Ocidental",2311.2935971794,2483.43801583396,"INDICADOR_7"
2010,"Serra da Raiz","Agreste Paraibano","Guarabira",2311.2935971794,3880.84997495677,"INDICADOR_7"
2010,"Serra Grande","Sertão Paraibano","Itaporanga",2311.2935971794,2469.14454450152,"INDICADOR_7"
2010,"Serra Redonda","Agreste Paraibano","Campina Grande",2311.2935971794,2872.13112303933,"INDICADOR_7"
2010,"Serraria","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2743.3228176315,"INDICADOR_7"
2010,"Sertãozinho","Agreste Paraibano","Guarabira",2311.2935971794,2863.17797255371,"INDICADOR_7"
2010,"Sobrado","Mata Paraibana","Sapé",2311.2935971794,2311.07096030595,"INDICADOR_7"
2010,"Solânea","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2125.14418099903,"INDICADOR_7"
2010,"Soledade","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2347.54405735196,"INDICADOR_7"
2010,"Sossêgo","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2966.74001876225,"INDICADOR_7"
2010,"Sousa","Sertão Paraibano","Sousa",2311.2935971794,2184.26022911525,"INDICADOR_7"
2010,"Sumé","Borborema","Cariri Ocidental",2311.2935971794,2550.5473544741,"INDICADOR_7"
2010,"Tacima","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2142.57881746456,"INDICADOR_7"
2010,"Taperoá","Borborema","Cariri Ocidental",2311.2935971794,2417.89110048424,"INDICADOR_7"
2010,"Tavares","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2130.39433041892,"INDICADOR_7"
2010,"Teixeira","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2360.32179532267,"INDICADOR_7"
2010,"Tenório","Borborema","Seridó Oriental Paraibano",2311.2935971794,2651.72324320547,"INDICADOR_7"
2010,"Triunfo","Sertão Paraibano","Cajazeiras",2311.2935971794,2238.20392608117,"INDICADOR_7"
2010,"Uiraúna","Sertão Paraibano","Cajazeiras",2311.2935971794,2230.24711208746,"INDICADOR_7"
2010,"Umbuzeiro","Agreste Paraibano","Umbuzeiro",2311.2935971794,1710.58922389221,"INDICADOR_7"
2010,"Várzea","Borborema","Seridó Ocidental Paraibano",2311.2935971794,2628.02193287684,"INDICADOR_7"
2010,"Vieirópolis","Sertão Paraibano","Sousa",2311.2935971794,2772.89488106491,"INDICADOR_7"
2010,"Vista Serrana","Sertão Paraibano","Sousa",2311.2935971794,3056.50484524003,"INDICADOR_7"
2010,"Zabelê","Borborema","Cariri Ocidental",2311.2935971794,2742.70409613913,"INDICADOR_7"
2011,"Água Branca","Sertão Paraibano","Serra do Teixeira",2311.2935971794,1967.69916994106,"INDICADOR_7"
2011,"Aguiar","Sertão Paraibano","Piancó",2311.2935971794,2973.99194752775,"INDICADOR_7"
2011,"Alagoa Grande","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2424.30300649847,"INDICADOR_7"
2011,"Alagoa Nova","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2287.39047360913,"INDICADOR_7"
2011,"Alagoinha","Agreste Paraibano","Guarabira",2311.2935971794,2321.73171747531,"INDICADOR_7"
2011,"Alcantil","Borborema","Cariri Oriental",2311.2935971794,3034.01804609218,"INDICADOR_7"
2011,"Algodão de Jandaíra","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2742.34324561404,"INDICADOR_7"
2011,"Alhandra","Mata Paraibana","Litoral Sul",2311.2935971794,3673.71454227591,"INDICADOR_7"
2011,"Amparo","Borborema","Cariri Ocidental",2311.2935971794,3353.28484,"INDICADOR_7"
2011,"Aparecida","Sertão Paraibano","Sousa",2311.2935971794,2789.22554085603,"INDICADOR_7"
2011,"Araçagi","Agreste Paraibano","Guarabira",2311.2935971794,2825.5009367759,"INDICADOR_7"
2011,"Arara","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2381.75846983816,"INDICADOR_7"
2011,"Araruna","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2186.36210886292,"INDICADOR_7"
2011,"Areia","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2811.94540540541,"INDICADOR_7"
2011,"Areia de Baraúnas","Sertão Paraibano","Patos",2311.2935971794,4339.96321016166,"INDICADOR_7"
2011,"Areial","Agreste Paraibano","Esperança",2311.2935971794,2102.10948228883,"INDICADOR_7"
2011,"Aroeiras","Agreste Paraibano","Umbuzeiro",2311.2935971794,2301.71800999348,"INDICADOR_7"
2011,"Assunção","Borborema","Cariri Ocidental",2311.2935971794,2787.51542889391,"INDICADOR_7"
2011,"Baía da Traição","Mata Paraibana","Litoral Norte",2311.2935971794,2463.82099354198,"INDICADOR_7"
2011,"Bananeiras","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2388.90788065356,"INDICADOR_7"
2011,"Baraúna","Borborema","Seridó Oriental Paraibano",2311.2935971794,2622.04558005753,"INDICADOR_7"
2011,"Barra de Santa Rosa","Agreste Paraibano","Curimataú Ocidental",2311.2935971794,2947.18040396882,"INDICADOR_7"
2011,"Barra de Santana","Borborema","Cariri Oriental",2311.2935971794,2704.35449118818,"INDICADOR_7"
2011,"Barra de São Miguel","Borborema","Cariri Oriental",2311.2935971794,2414.66676957831,"INDICADOR_7"
2011,"Bayeux","Mata Paraibana","João Pessoa",2311.2935971794,2276.37687796264,"INDICADOR_7"
2011,"Belém","Agreste Paraibano","Guarabira",2311.2935971794,2779.77261874738,"INDICADOR_7"
2011,"Belém do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2697.45581308411,"INDICADOR_7"
2011,"Bernardino Batista","Sertão Paraibano","Cajazeiras",2311.2935971794,2423.85549331104,"INDICADOR_7"
2011,"Boa Ventura","Sertão Paraibano","Itaporanga",2311.2935971794,3227.47806161746,"INDICADOR_7"
2011,"Boa Vista","Agreste Paraibano","Campina Grande",2311.2935971794,3530.78420661157,"INDICADOR_7"
2011,"Bom Jesus","Sertão Paraibano","Cajazeiras",2311.2935971794,2934.70097812098,"INDICADOR_7"
2011,"Bom Sucesso","Sertão Paraibano","Catolé do Rocha",2311.2935971794,4093.81498127341,"INDICADOR_7"
2011,"Bonito de Santa Fé","Sertão Paraibano","Cajazeiras",2311.2935971794,2843.50349837134,"INDICADOR_7"
2011,"Boqueirão","Borborema","Cariri Oriental",2311.2935971794,2448.61656116643,"INDICADOR_7"
2011,"Borborema","Agreste Paraibano","Brejo Paraibano",2311.2935971794,2585.96271825397,"INDICADOR_7"
2011,"Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2473.8685985986,"INDICADOR_7"
2011,"Brejo dos Santos","Sertão Paraibano","Catolé do Rocha",2311.2935971794,2757.7827852349,"INDICADOR_7"
2011,"Caaporã","Mata Paraibana","Litoral Sul",2311.2935971794,2445.52822745704,"INDICADOR_7"
2011,"Cabaceiras","Borborema","Cariri Oriental",2311.2935971794,2598.06968627451,"INDICADOR_7"
2011,"Cabedelo","Mata Paraibana","João Pessoa",2311.2935971794,2990.36212125286,"INDICADOR_7"
2011,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",2311.2935971794,2656.76819299324,"INDICADOR_7"
2011,"Cacimba de Areia","Sertão Paraibano","Patos",2311.2935971794,2392.0180030722,"INDICADOR_7"
2011,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",2311.2935971794,2240.63640749149,"INDICADOR_7"
2011,"Cacimbas","Sertão Paraibano","Serra do Teixeira",2311.2935971794,2310.24829787234,"INDICADOR_7"
2011,"Caiçara","Agreste Paraibano","Guarabira",2311.2935971794,2245.10791523482,"INDICADOR_7"
2011,"Cajazeiras","Sertão Paraibano","Cajazeiras",2311.2935971794,2697.03281418659,"INDICADOR_7"
2011,"Cajazeirinhas","Sertão Paraibano","Sousa",2311.2935971794,3692.72534854246,"INDICADOR_7"
2011,"Caldas Brandão","Agreste Paraibano","Itabaiana",2311.2935971794,2772.38795550848,"INDICADOR_7"
2011,"Camalaú","Borborema","Cariri Ocidental",2311.2935971794,2784.28942505133,"INDICADOR_7"
